9th September 1976	Macbeth	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	The Other Place, Stratford-upon-Avon
9th September 1976	Lady Macbeth	Judi Dench	Trevor Nunn	Royal Shakespeare Company	The Other Place, Stratford-upon-Avon
1977	Othello	Keith Michell	Peter Dews	Chichester Festival Theatre Production	European Cities’ Tour: Belgium, Luxembourg
28th April 1897	Iago	Frank Rodney	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th April 1897	Emilia	Miss Wetherall	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th April 1897	Desdemona	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th April 1897	Othello	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1986	King Lear	Anthony Quayle	Don Taylor	unknown production company	Theatre Royal, Bath
1931	Fool	Leslie French	Harcourt Williams	Old Vic Co.	Old Vic, London
1931	Lear	John Gielgud	Harcourt Williams	Old Vic Co.	Old Vic, London
29th February 1976	Iago	Keith Michell	Peter Dews	Chichester Festival Theatre Production	4th Hong Kong Arts Festival
29th February 1976	Othello	Topol	Peter Dews	Chichester Festival Theatre Production	4th Hong Kong Arts Festival
23rd April 1945	Cleopatra	Claire Luce	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
23rd April 1945	Octavius Caesar	David Read	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1966	Macbeth	John Clements	John Clements	unknown production company	Chichester Festival Theatre
29th April 2006	Iago	Wolfgang Pregler	Luk Perceval	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
29th April 2006	Emilia	Sheri Hagen	Luk Perceval	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
29th April 2006	Desdemona	Julia Jentsch	Luk Perceval	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
29th April 2006	Othello	Thomas Thieme	Luk Perceval	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1975	Iago	Edward Fox	Mervyn Willis	New Shakespeare Co.	Theatre Royal, Bath
1975	Emilia	Ursula Mohan	Mervyn Willis	New Shakespeare Co.	Theatre Royal, Bath
1975	Desdemona	Lorna Heilbron	Mervyn Willis	New Shakespeare Co.	Theatre Royal, Bath
1975	Othello	Robert Stephens	Mervyn Willis	New Shakespeare Co.	Theatre Royal, Bath
7th June 1945	Romeo	David Peel	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
7th June 1945	Juliet	Moira Lister	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1978	Fool	Matthew Guinness	Toby Robertson	Prospect Theatre Co.	Old Vic, London
1978	Lear	Anthony Quayle	Toby Robertson	Prospect Theatre Co.	Old Vic, London
4th March 1975	Macbeth	Nicol Williamson	Trevor Nunn	Royal Shakespeare Company	Aldwych Theatre, London
4th March 1975	Lady Macbeth	Helen Mirren	Trevor Nunn	Royal Shakespeare Company	Aldwych Theatre, London
22nd June 2002	Ariel	Kananu Kirimi	Michael Boyd	Royal Shakespeare Company	The Roundhouse, London
22nd June 2002	Prospero	Malcolm Storry	Michael Boyd	Royal Shakespeare Company	The Roundhouse, London
22nd June 2002	Miranda	Sirine Saba	Michael Boyd	Royal Shakespeare Company	The Roundhouse, London
8th March 1983	Macbeth	Bob Peck	Howard Davies	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
8th March 1983	Lady Macbeth	Sara Kestelman	Howard Davies	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
3rd December 1986	Lear	Anthony Hopkins	David Hare	National Theatre	Olivier Theatre, National Theatre
3rd December 1986	Lear’s Fool	Roshan Seth	David Hare	National Theatre	Olivier Theatre, National Theatre
20th September 1975	Iago	Keith Michell	Peter Dews	Chichester Festival Theatre Production	Chichester Festival Theatre
20th September 1975	Emilia	Patricia Routledge	Peter Dews	Chichester Festival Theatre Production	Chichester Festival Theatre
20th September 1975	Desdemona	Hannah Gordon	Peter Dews	Chichester Festival Theatre Production	Chichester Festival Theatre
20th September 1975	Othello	Topol	Peter Dews	Chichester Festival Theatre Production	Chichester Festival Theatre
17th July 2004	Iago	Antony Sher	Gregory Doran	Royal Shakespeare Company	Trafalgar Studios at the Whitehall Theatre, London
17th July 2004	Emilia	Amanda Harris	Gregory Doran	Royal Shakespeare Company	Trafalgar Studios at the Whitehall Theatre, London
17th July 2004	Desdemona	Lisa Dillon	Gregory Doran	Royal Shakespeare Company	Trafalgar Studios at the Whitehall Theatre, London
17th July 2004	Othello	Sello Maake Ka-Ncube	Gregory Doran	Royal Shakespeare Company	Trafalgar Studios at the Whitehall Theatre, London
2nd May 1977	Fool	Michael Williams	Trevor Nunn	Royal Shakespeare Company	Aldwych Theatre, London
2nd May 1977	King Lear	Donald Sinden	Trevor Nunn	Royal Shakespeare Company	Aldwych Theatre, London
1st July 1931	Macbeth	Randle Ayrton	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1st July 1931	Lady Macbeth	Dorothy Massingham	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1st December 1982	Macbeth	Christopher Martin	director unknown	unknown production company	New Vic Theatre, Newcastle under Lyme
1st December 1982	Lady Macbeth	Mary Jo Randle	director unknown	unknown production company	New Vic Theatre, Newcastle under Lyme
31st May 1983	Fool	Antony Sher	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
31st May 1983	King Lear	Michael Gambon	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
15th July 1924	Cleopatra	Dorothy Green	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
15th July 1924	Octavius Caesar	Frank Darch	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
15th April 2004	Iago	Antony Sher	Gregory Doran	Royal Shakespeare Company	Tour
15th April 2004	Emilia	Amanda Harris	Gregory Doran	Royal Shakespeare Company	Tour
15th April 2004	Desdemona	Lisa Dillon	Gregory Doran	Royal Shakespeare Company	Tour
15th April 2004	Othello	Sello Maake Ka-Ncube	Gregory Doran	Royal Shakespeare Company	Tour
1951	Fool	Leo McKern	Hugh Hunt	unknown production company	Old Vic, London
1951	King Lear	William Devlin	Hugh Hunt	unknown production company	Old Vic, London
1951	t/o King Lear	John Colicos	Hugh Hunt	unknown production company	Old Vic, London
20th April 1931	Macbeth	Randle Ayrton	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1931	Lady Macbeth	Dorothy Massingham	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
15th March 1983	Fool	Ian Talbot	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
15th March 1983	King Lear	Michael Gambon	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
18th November 2000	Ariel	Gilz Terera	James Macdonald	Royal Shakespeare Company	Pit, London
18th November 2000	Prospero	Philip Voss	James Macdonald	Royal Shakespeare Company	Pit, London
18th November 2000	Miranda	Nikki Amuka-Bird	James Macdonald	Royal Shakespeare Company	Pit, London
16th July 1924	Fool	Mark Turner	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th July 1924	King Lear	Arthur Phillips	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
18th July 1972	Iago	Emrys James	John Barton	Royal Shakespeare Company	Aldwych Theatre, London
18th July 1972	Emilia	Heather Canning	John Barton	Royal Shakespeare Company	Aldwych Theatre, London
18th July 1972	Desdemona	Lisa Harrow	John Barton	Royal Shakespeare Company	Aldwych Theatre, London
18th July 1972	Othello	Brewster Mason	John Barton	Royal Shakespeare Company	Aldwych Theatre, London
19th July 1930	Macbeth	Wilfrid Walter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
19th July 1930	Lady Macbeth	Fabia Drake	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
3rd April 2004	Iago	Antony Sher	Gregory Doran	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
3rd April 2004	Emilia	Amanda Harris	Gregory Doran	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
3rd April 2004	Desdemona	Lisa Dillon	Gregory Doran	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
3rd April 2004	Othello	Sello Maake Ka-Ncube	Gregory Doran	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
18th July 1950	Fool	Alan Badel	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
18th July 1950	King Lear	John Gielgud	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th June 1982	Fool	Antony Sher	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
28th June 1982	King Lear	Michael Gambon	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
28th April 1930	Ariel	Miriam Adams	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th April 1930	Prospero	Wilfrid Walter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th April 1930	Miranda	Joyce Bland	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2nd November 1976	Fool	Michael Williams	Trevor Nunn	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
2nd November 1976	King Lear	Donald Sinden	Trevor Nunn	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
3rd March 1972	Iago	Emrys James	John Barton	Royal Shakespeare Company	Tour
3rd March 1972	Emilia	Elizabeth Spriggs	John Barton	Royal Shakespeare Company	Tour
3rd March 1972	Desdemona	Lisa Harrow	John Barton	Royal Shakespeare Company	Tour
3rd March 1972	Othello	Brewster Mason	John Barton	Royal Shakespeare Company	Tour
5th May 1930	Macbeth	Wilfrid Walter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
5th May 1930	Lady Macbeth	Fabia Drake	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
22nd February 2003	Iago	Christopher Middleton	Christopher Fettes	Haymarket Theatre Co./Concentric Circles	Haymarket Theatre, Basingstoke
22nd February 2003	Desdemona	Mandana Jones	Christopher Fettes	Haymarket Theatre Co./Concentric Circles	Haymarket Theatre, Basingstoke
22nd February 2003	Othello	Ricky Fearon	Christopher Fettes	Haymarket Theatre Co./Concentric Circles	Haymarket Theatre, Basingstoke
2000	Ariel	Aiden Gillen	Jonathan Kent	unknown production company	Almeida Theatre, London, Islington
2000	Prospero	Ian McDiarmid	Jonathan Kent	unknown production company	Almeida Theatre, London, Islington
2000	Miranda	Anna Livia Ryan	Jonathan Kent	unknown production company	Almeida Theatre, London, Islington
23rd April 1883	Fool	A Chippendale	Elliot Galer	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
23rd April 1883	King Lear	William Creswick	Elliot Galer	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1974	Fool	Edward Petherbridge	director unknown	The Actors Company	Tour
1974	King Lear	Robert Eddison	director unknown	The Actors Company	Tour
18th November 2000	Ariel	Gilz Terera	James Macdonald	Royal Shakespeare Company	Pit, London
18th November 2000	Prospero	Philip Voss	James Macdonald	Royal Shakespeare Company	Pit, London
18th November 2000	Miranda	Nikki Amuka-Bird	James Macdonald	Royal Shakespeare Company	Pit, London
11th March 1989	Macbeth	Miles Anderson	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
11th March 1989	Lady Macbeth	Amanda Root	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
28th April 1921	Macbeth	Edmund Willard	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th April 1921	Lady Macbeth	Dorothy Green	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th September 1946	Lear	Laurence Olivier	Laurence Olivier	Old Vic Co.	New Theatre, London
24th September 1946	The Fool	Alec Guinness	Laurence Olivier	Old Vic Co.	New Theatre, London
14th March 1970	Fool	Christopher Dunham	Caroline Smith	Salisbury Playhouse	Salisbury Playhouse
14th March 1970	King Lear	Roger Hume	Caroline Smith	Salisbury Playhouse	Salisbury Playhouse
9th September 1971	Iago	Emrys James	John Barton	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
9th September 1971	Emilia	Elizabeth Spriggs	John Barton	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
9th September 1971	Desdemona	Lisa Harrow	John Barton	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
9th September 1971	Othello	Brewster Mason	John Barton	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
2000	Ariel	Geraldine Alexander	Lenka Udovicki	unknown production company	Globe Theatre, London
2000	Prospero	Vanessa Redgrave	Lenka Udovicki	unknown production company	Globe Theatre, London
2000	Miranda	Kananu Kirimi	Lenka Udovicki	unknown production company	Globe Theatre, London
8th July 1926	Ariel	Joan Duan	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
8th July 1926	Prospero	George Skillan	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
8th July 1926	Miranda	Nell Carter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
17th December 1988	Lady Macbeth/Witch	Frances Barber	Braham Murray	Royal Exchange Theatre	Royal Exchange Theatre, Manchester
17th December 1988	Macbeth	David Threlfall	Braham Murray	Royal Exchange Theatre	Royal Exchange Theatre, Manchester
19th April 1883	Macbeth	John Wainwright	Elliot Galer	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
19th April 1883	Lady Macbeth	Mrs Charles Calvert	Elliot Galer	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
4th August 1920	Macbeth	Murray Carrington	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
4th August 1920	Lady Macbeth	Ethel Warwick	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
7th January 1926	Prospero	B.A. Pittar	director unknown	unknown production company	The Savoy Theatre, London
7th January 1926	Miranda	Rosaline Courtneidge	director unknown	unknown production company	The Savoy Theatre, London
5th January 1999	Ariel	Scott Handy	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
5th January 1999	Prospero	David Calder	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
5th January 1999	Miranda	Penny Layden	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
31st October 1925	Ariel	Godfrey Kenton	Beatrice Wilson	unknown production company	Century Theatre
31st October 1925	Prospero	A. Corney Grain	Beatrice Wilson	unknown production company	Century Theatre
31st October 1925	Miranda	Diana Tilby	Beatrice Wilson	unknown production company	Century Theatre
10th April 1968	Fool	Michael Williams	Trevor Nunn	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
10th April 1968	King Lear	Eric Porter	Trevor Nunn	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
30th April 1943	Fool	Geoffrey Wincott	Peter Creswell	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
30th April 1943	King Lear	Abraham Sofaer	Peter Creswell	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
4th May 1988	Macbeth	Miles Anderson	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
4th May 1988	Lady Macbeth	Amanda Root	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1940	Fool	Stephen Haggard	Lewis Casson	unknown production company	Old Vic, London
1940	Lear	John Gielgud	Lewis Casson	unknown production company	Old Vic, London
12th August 1916	Macbeth	Robert Atkins	Ben Greet	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
12th August 1916	Lady Macbeth	Sybil Thorndike	Ben Greet	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
6th June 1964	Fool	Alec McCowen	Peter Brook	Royal Shakespeare Company	Tour
6th June 1964	King Lear	Paul Scofield	Peter Brook	Royal Shakespeare Company	Tour
10th October 1998	Ariel	Scott Handy	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
10th October 1998	Prospero	David Calder	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
10th October 1998	Miranda	Penny Layden	Adrian Noble	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
30th March 1937	Fool	Andrew Leigh	Theodore Komisarjevsky	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
30th March 1937	King Lear	Randle Ayrton	Theodore Komisarjevsky	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1987	Macbeth	Malcolm Storry	Andy Hinds	unknown production company	Bristol Old Vic
1987	Lady Macbeth	Dearbhla Molloy	Andy Hinds	unknown production company	Bristol Old Vic
25th February 1998	Ariel	Scott Handy	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
25th February 1998	Prospero	David Calder	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
25th February 1998	Miranda	Penny Layden	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
24th August 2013	Ariel	Jessica Pearce	Matthew Windham	Utah Children’s Theatre	Utah Children’s Theatre, South Salt Lake, UT, USA
24th August 2013	Prospero	Oran Marc de Baritault	Matthew Windham	Utah Children’s Theatre	Utah Children’s Theatre, South Salt Lake, UT, USA
24th August 2013	Miranda	Morgan Western	Matthew Windham	Utah Children’s Theatre	Utah Children’s Theatre, South Salt Lake, UT, USA
12th October 2006	Ariel	Julian Bleach	Rupert Goold	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
12th October 2006	Prospero	Patrick Stewart	Rupert Goold	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
12th October 2006	Miranda	Mariah Gale	Rupert Goold	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1998	Ariel	Amanda Lawrence	director unknown	Compass Theatre Company	UK Tour
1998	Prospero	David Bowen	director unknown	Compass Theatre Company	UK Tour
1998	Miranda	Rosalind Paul	director unknown	Compass Theatre Company	UK Tour
2012	Ariel	Adam Blampied	director unknown	Grassroots Shakespeare London	Lion & Unicorn, Kentish Town
2012	Prospero	Matthew Walker	director unknown	Grassroots Shakespeare London	Lion & Unicorn, Kentish Town
2012	Miranda	Daisy Ward	director unknown	Grassroots Shakespeare London	Lion & Unicorn, Kentish Town
8th May 1906	Fool	George R Weir	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
8th May 1906	Lear	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
13th November 2010	Cleopatra	Kim Cattrall	Janet Suzman	unknown production company	Liverpool Playhouse
13th November 2010	Mark Antony	Jeffery Kissoon	Janet Suzman	unknown production company	Liverpool Playhouse
19th September 1987	Macbeth	Keith Bartlett	Declan Donnellan	Cheek By Jowl	Theatre Royal, York – Tour
19th September 1987	Lady Macbeth	Leslee Udwin	Declan Donnellan	Cheek By Jowl	Theatre Royal, York – Tour
27th April 1911	Macbeth	Matheson Lang	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
27th April 1911	Lady Macbeth	Hutin Britton	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th April 1904	Fool	George R Weir	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th April 1904	Lear	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2013	Ariel	Colin Morgan	Jeremy Herrin	Shakespeare’s Globe	Shakespeare’s Globe
2013	Prospero	Roger Allam	Jeremy Herrin	Shakespeare’s Globe	Shakespeare’s Globe
2013	Miranda	Jessie Buckley	Jeremy Herrin	Shakespeare’s Globe	Shakespeare’s Globe
12th October 2002	Fool	Edward Hogg	Declan Donnellan	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
12th October 2002	King Lear	Nonso Anozie	Declan Donnellan	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
14th April 1987	Third Witch; Lady Macbeth	Decima Francis	Peter Gill	National Theatre	Cottesloe Theatre, National Theatre
28th July 1910	Macbeth	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th July 1910	Lady Macbeth	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2003	Ariel	Daniel Evans	Michael Grandage	Sheffield Crucible Theatre Company/Old Vic	The Old Vic
2003	Prospero	Derek Jacobi	Michael Grandage	Sheffield Crucible Theatre Company/Old Vic	The Old Vic
2003	Miranda	Claire Prince	Michael Grandage	Sheffield Crucible Theatre Company/Old Vic	The Old Vic
19th April 1902	Fool	George R Weir	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
19th April 1902	Lear	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
2001	King Lear	Oliver Ford Davies	Jonathan Kent	unknown production company	Almeida Theatre, London, Islington
2001	Lear’s Fool	Anthony O Donnell	Jonathan Kent	unknown production company	Almeida Theatre, London, Islington
1st April 1987	Macbeth	Jonathan Pryce	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
1st April 1987	Lady Macbeth	Sinead Cusack	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
2012	Ariel	Maya Thomas	director unknown	Brown Kettle Theatre Company	The White Bear Theatre
1st November 2002	Ariel	Kananu Kirimi	Michael Boyd	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1st November 2002	Prospero	Malcolm Storry	Michael Boyd	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1st November 2002	Miranda	Sirine Saba	Michael Boyd	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
unknown opening	Macbeth	Tim Crouch	Mark Babych	Swan Theatre	Swan Theatre, Worcester
unknown opening	Lady Macbeth	Candida Gubbins	Mark Babych	Swan Theatre	Swan Theatre, Worcester
9th September 2006	Macbeth	Tom Peters	Gareth Machin	Creation Theatre Company	Headington Hill Park Oxford
9th September 2006	Lady Macbeth	Eleanor Montgomery	Gareth Machin	Creation Theatre Company	Headington Hill Park Oxford
2000	Fool	Tim Barlow	Jan Sargent	unknown production company	Bristol Old Vic
2000	King Lear	Bill Wallis	Jan Sargent	unknown production company	Bristol Old Vic
15th May 2010	Ariel	Kate Sawyer	Mark Leipacher	The Faction	Brockley Jack Theatre
15th May 2010	Prospero	Gareth Fordred	Mark Leipacher	The Faction	Brockley Jack Theatre
15th May 2010	Miranda	Hannah Douglas	Mark Leipacher	The Faction	Brockley Jack Theatre
7th May 2016	Fool	Miltos Yerolemou	Michael Buffong	Birmingham Repertory Theatre	Royal Exchange Theatre, Manchester
7th May 2016	Lear	Don Warrington	Michael Buffong	Birmingham Repertory Theatre	Royal Exchange Theatre, Manchester
24th April 1890	Fool	Georgie Whyte	Osmond Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th April 1890	King Lear	Osmond Tearle	Osmond Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1969	Lady Macbeth	Barbara Leigh Hunt	John David	unknown production company	Bristol Old Vic
2000	King Lear	Julian Glover	Barry Kyle	unknown production company	Globe Theatre, London
29th September 2013	Fool	Tony Robinson	director unknown	The Old Vic and St James Theatre	The Old Vic and St James Theatre
29th September 2013	Lear	Joss Ackland	director unknown	The Old Vic and St James Theatre	The Old Vic and St James Theatre
3rd December 1999	Fool	Hiroyuki Sanada	Yukio Ninagawa	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
3rd December 1999	King Lear	Nigel Hawthorne	Yukio Ninagawa	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
26th August 2010	Fool	Kathryn Hunter	David Farr	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
26th August 2010	Lear’s Gentleman	James Gale	David Farr	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
26th August 2010	King Lear	Greg Hicks	David Farr	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
9th May 1963	Fool	Alec McCowen	Peter Brook	Royal Shakespeare Company	Tour
9th May 1963	King Lear	Paul Scofield	Peter Brook	Royal Shakespeare Company	Tour
21st June 2007	King Lear	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
21st June 2007	Lear’s Fool	Sylvester McCoy	Trevor Nunn	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
18th March 1989	Ariel	Duncan Bell	Nicholas Hytner	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
18th March 1989	Prospero	John Wood	Nicholas Hytner	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
18th March 1989	Miranda	Melanie Thaw	Nicholas Hytner	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
14th October 2006	Cleopatra	Harriet Walter	Gregory Doran	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
14th October 2006	Octavius Caesar	John Hopkins	Gregory Doran	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
14th October 2006	Mark Antony	Patrick Stewart	Gregory Doran	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
2010	King Lear	Derek Jacobi	Michael Grandage	unknown production company	Donmar Warehouse, London
12th December 1962	Fool	Alec McCowen	Peter Brook	Royal Shakespeare Company	Aldwych Theatre, London
12th December 1962	King Lear	Paul Scofield	Peter Brook	Royal Shakespeare Company	Aldwych Theatre, London
18th November 2004	Lady Macbeth/ 2nd Witch/ 2nd Murderer/ Lennox	Susie Riddell	director unknown	Oddsocks Productions	UK Tour
18th November 2004	Macbeth	Robert Laughlin	director unknown	Oddsocks Productions	UK Tour
28th October 1999	Fool	Hiroyuki Sanada	Yukio Ninagawa	Royal Shakespeare Company	Barbican Theatre, London
28th October 1999	King Lear	Nigel Hawthorne	Yukio Ninagawa	Royal Shakespeare Company	Barbican Theatre, London
2010	King Lear	Derek Jacobi	Michael Grandage	unknown production company	Donmar Warehouse, London
14th March 2009	Ariel	Atandwa Kani	Janice Honeyman	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon
