actor_name	formatted_bday	actor_gender	ethnicity	age_is_est	birthday_data_source_link	bday_data_source	is_actor	photo_url	ethnic_cat
Jane Horrocks	1964-01-18T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Francesca Buller	1964-01-20T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Christopher Eccleston	1964-02-16T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/6/66/Christopher_Eccleston_Thor_2_cropped.png/220px-Christopher_Eccleston_Thor_2_cropped.png	none
Faran Tahir	1964-02-16T00:00:00	male	Asian	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/d/dd/FaranTahirByPhilKonstantin2.jpg/220px-FaranTahirByPhilKonstantin2.jpg	Pakistani,Pakistani
Adrian Schiller	1964-02-21T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Andy Serkis	1964-04-20T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/5/52/Andy_Serkis_by_Gage_Skidmore_2.jpg/220px-Andy_Serkis_by_Gage_Skidmore_2.jpg	Armenian,Iraqi
Michael Rogers	1964-05-18T00:00:00	male	none	FALSE		Wikipedia	flagged	upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Utopiales_2011_Michael_Rogers_3.jpg/220px-Utopiales_2011_Michael_Rogers_3.jpg	none
Martin Marquez	1964-10-08T00:00:00	male	none	FALSE		Wikipedia	TRUE		Spanish
Angus Wright	1964-11-11T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Conleth Hill	1964-11-24T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/2/23/Conleth_Hill_by_Gage_Skidmore_3.jpg/220px-Conleth_Hill_by_Gage_Skidmore_3.jpg	none
Lia Williams	1964-11-26T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Claire Skinner	1965-07-01T00:00:00	female	none	TRUE		Wikipedia	TRUE		Irish
Alan Cumming	1965-01-27T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/5/56/AlanCummingSept2013TIFF.jpg/220px-AlanCummingSept2013TIFF.jpg	Scottish
Celine Bonnier	1965-08-31T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Anastasia Hille	1965-11-28T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Marin Hinkle	1966-03-23T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/2/29/MarinHinkleHWOFSept2011.jpg/220px-MarinHinkleHWOFSept2011.jpg	none
Georgia Slowe	1966-06-03T00:00:00	female	none	FALSE		Wikipedia	TRUE		Jewish,Russian-Jewish,Hungarian-Jewish
Gina Bellman	1966-07-10T00:00:00	female	none	FALSE		Wikipedia	TRUE		Polish-Jewish,Russian-Jewish,Polish-Jewish,Russian-Jewish
Jonathan Crombie	1966-10-12T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Geraldine Somerville	1967-05-19T00:00:00	female	none	FALSE		Wikipedia	TRUE		Irish,Irish
Paul Giamatti	1967-06-06T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/e/e8/PaulGiamattiSept2013TIFF.jpg/220px-PaulGiamattiSept2013TIFF.jpg	Dutch,English,French,German,Irish,Italian,Scottish,German,Italian,Campanian
Carrie Preston	1967-06-21T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Carrie_Preston_%28cropped%29.jpg/220px-Carrie_Preston_%28cropped%29.jpg	none
Tara Fitzgerald	1967-09-18T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Tara_Fitzgerald_%28cropped%29.jpg/220px-Tara_Fitzgerald_%28cropped%29.jpg	Irish
Liev Schreiber	1967-10-04T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Liev_Schreiber_by_Gage_Skidmore.jpg/220px-Liev_Schreiber_by_Gage_Skidmore.jpg	Jewish,German
Rufus Sewell	1967-10-29T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/2/27/Saeulen_der_Erde-Premierenfoto.jpg/220px-Saeulen_der_Erde-Premierenfoto.jpg	Australian,Welsh
Daniel Craig	1968-03-02T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/7/7f/Daniel_Craig_-_Film_Premiere_%22Spectre%22_007_-_on_the_Red_Carpet_in_Berlin_%2822387409720%29_%28cropped%29.jpg	French,Huguenot,Welsh
Adrian Scarborough	1968-05-10T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Samantha Spiro	1968-06-20T00:00:00	female	none	FALSE		Wikipedia	TRUE		German-Jewish
Michael Stuhlbarg	1968-07-05T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Michael_Stuhlbarg_in_2018_%283%29.jpg/220px-Michael_Stuhlbarg_in_2018_%283%29.jpg	none
Lucy Cohu	1968-10-02T00:00:00	female	none	FALSE		Wikipedia	TRUE		Greek
Penny Layden	1969-07-01T00:00:00	female	none	TRUE		Wikipedia	TRUE		none
Michael Sheen	1969-02-05T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Michael_Sheen_at_PaleyFest_2014.jpg/220px-Michael_Sheen_at_PaleyFest_2014.jpg	none
Jonathan Wrather	1969-03-16T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Alexandra Gilbreath	1969-03-28T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Emily Joyce	1969-04-12T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Toby Stephens	1969-04-21T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/7/79/Toby_Stephens_by_Gage_Skidmore.jpg/220px-Toby_Stephens_by_Gage_Skidmore.jpg	English,Scottish
Peter Dinklage	1969-06-11T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/5/54/Peter_Dinklage_by_Gage_Skidmore.jpg/220px-Peter_Dinklage_by_Gage_Skidmore.jpg	none
Jamie Glover	1969-07-10T00:00:00	male	none	FALSE		Wikipedia	TRUE		Scottish
Dominic West	1969-10-15T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Dominic_West_%286577113511%29_%28cropped%29.jpg/220px-Dominic_West_%286577113511%29_%28cropped%29.jpg	Irish
Elizabeth Marvel	1969-11-27T00:00:00	female	none	FALSE		Wikipedia	TRUE	m.media-amazon.com/images/M/MV5BODMzZWNjZDMtYzhhOC00OTM4LWI2MmYtMTE4MTA2MDE0MjJkXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_.jpg	none
Jennifer Ehle	1969-12-29T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Jennifer_Ehle_%2830443863926%29.jpg/220px-Jennifer_Ehle_%2830443863926%29.jpg	German,Romanian,English
Zubin Varla	1970-07-01T00:00:00	male	none	TRUE		Wikipedia	TRUE		Parsi
Katy Stephens	1970-07-01T00:00:00	female	none	TRUE		Wikipedia	TRUE		none
Will Keen	1970-03-04T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
John Simm	1970-07-10T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/f/fb/John_Simm_%282010%29.jpg/220px-John_Simm_%282010%29.jpg	none
Robert Beck	1970-08-01T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Mitchell Butel	1970-10-02T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Sabrina Grdevich	1970-10-07T00:00:00	female	none	FALSE		Wikipedia	TRUE		Slovenian,Italian,Italian
Anne-Marie Duff	1970-10-08T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/c/c4/BAFTA_2007_%28387030334%29.jpg/220px-BAFTA_2007_%28387030334%29.jpg	Irish,Irish
Ethan Hawke	1970-11-06T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Ethan_Hawke_2018.jpg/220px-Ethan_Hawke_2018.jpg	none
Peter Sarsgaard	1971-03-07T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Sarsgaard_at_WUSTL_2007.jpg/220px-Sarsgaard_at_WUSTL_2007.jpg	Danish
Graham Abbey	1971-03-24T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Ewan McGregor	1971-03-31T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/7/75/Ewan_McGregor_Cannes_2012.jpg/220px-Ewan_McGregor_Cannes_2012.jpg	none
David Tennant	1971-04-18T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/3/31/2009_07_31_David_Tennant_smile_09.jpg/220px-2009_07_31_David_Tennant_smile_09.jpg	Northern Ireland
Christian Camargo	1971-07-07T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Christian_Camargo.jpg/220px-Christian_Camargo.jpg	Mexican
Eve Best	1971-07-31T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Eve_Best_cropped.jpg/220px-Eve_Best_cropped.jpg	none
Jonathan Slinger	1972-08-15T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Kate Fleetwood	1972-09-24T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Jude Law	1972-12-29T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Jude_Law_-_Headshot.jpg/220px-Jude_Law_-_Headshot.jpg	none
Emma Cunniffe	1973-07-03T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Gyuri Sarossy	1974-07-01T00:00:00	male	none	TRUE		Wikipedia	TRUE		Hungarian
Flora Montgomery	1974-01-04T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Joseph Millson	1974-04-27T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Maxine Peake	1974-07-14T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/f/fa/MaxinePeak_2015.JPG/220px-MaxinePeak_2015.JPG	none
Matthew Rhys	1974-11-08T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/7/71/Matthew_Rhys.jpg/220px-Matthew_Rhys.jpg	none
Chukwudi Iwuji	1975-07-01T00:00:00	male	Black	TRUE		Wikipedia	TRUE		none
Jeffrey Carlson	1975-06-23T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Lucian Msamati	1976-03-05T00:00:00	male	Black	TRUE		Wikipedia/Google	TRUE	upload.wikimedia.org/wikipedia/commons/a/a4/Lucian_Msamati_%282010%29_headshot.jpg	Tanzanian
Sara Topham	1976-07-01T00:00:00	female	none	TRUE		Wikipedia	TRUE		none
Georgina Rich	1976-07-01T00:00:00	female	none	TRUE		Wikipedia	TRUE		none
Michelle Hardwick	1976-02-26T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Corey Stoll	1976-03-14T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Corey_Stoll_by_Gage_Skidmore.jpg/220px-Corey_Stoll_by_Gage_Skidmore.jpg	none
Elliot Cowan	1976-07-09T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Benedict Cumberbatch	1976-07-19T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Benedict_Cumberbatch_by_Gage_Skidmore.jpg/220px-Benedict_Cumberbatch_by_Gage_Skidmore.jpg	none
Andrew Scott	1976-10-21T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Pride_04_%2815269391641%29.jpg/220px-Pride_04_%2815269391641%29.jpg	none
Naomi Frederick	1976-11-29T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Rupert Evans	1977-03-30T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Sam Spruell	1977-01-01T00:00:00	male	none	FALSE		Wikipedia	TRUE		British,English
Tara Sharma	1977-01-11T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Tara_promotes_%2710ml_Love%27.jpg/220px-Tara_promotes_%2710ml_Love%27.jpg	Indian
Orlando Bloom	1977-01-13T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/8/81/Orlando_Bloom_Cannes_2013.jpg/220px-Orlando_Bloom_Cannes_2013.jpg	none
Sam Troughton	1977-03-21T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Lynn Collins	1977-05-16T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/4/4a/LynnCollinsApr09.jpg/220px-LynnCollinsApr09.jpg	English,Scottish,Irish,Cherokee
Kelly Reilly	1977-07-18T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Kelly_Reilly_2013.jpg/220px-Kelly_Reilly_2013.jpg	Irish
Sinead Keenan	1977-12-27T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Rory Kinnear	1978-02-17T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Rory_Kinnear_2012_%28cropped%29.jpg/220px-Rory_Kinnear_2012_%28cropped%29.jpg	Scottish
Lauren Ambrose	1978-02-20T00:00:00	female	none	FALSE		Wikipedia	TRUE	i.pinimg.com/474x/0f/c9/95/0fc99568571e5e98a17a515abfc583d2--lauren-ambrose-fisher.jpg	Italian,German,English,Irish,Italian
Julia Jentsch	1978-02-20T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/4/49/Julia_Jentsch_Viennale_2012_b.jpg/220px-Julia_Jentsch_Viennale_2012_b.jpg	none
Christian Coulson	1978-10-03T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Gene Farber	1978-11-14T00:00:00	male	none	FALSE		Wikipedia	TRUE		Belarusian
Edward Hogg	1979-01-26T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Laura Rogers	1979-03-10T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Juliet Rylance	1979-07-26T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Juliet_Rylance_at_the_74th_Annual_Peabody_Awards.jpg/220px-Juliet_Rylance_at_the_74th_Annual_Peabody_Awards.jpg	Dutch
Lex Shrapnel	1979-10-06T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Pippa Nixon	1980-07-01T00:00:00	female	none	TRUE		Wikipedia	TRUE		none
Michael Urie	1980-08-08T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Michael_Urie_2012.jpg/220px-Michael_Urie_2012.jpg	Italian,Scottish,Italian
Ben Whishaw	1980-10-14T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/7/77/Ben_Whishaw.png/220px-Ben_Whishaw.png	English,German,German,Russian,Russian,French,French
Tom Hiddleston	1981-02-09T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/3/39/Tom_Hiddleston_in_2013.jpg/220px-Tom_Hiddleston_in_2013.jpg	Scottish
Bryce Dallas Howard	1981-03-02T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Bryce_Dallas_Howard_June_2018.jpg/220px-Bryce_Dallas_Howard_June_2018.jpg	none
Nikki M. James	1981-06-03T00:00:00	female	Black	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Nikki_M._James_%285923037535%29.jpg/220px-Nikki_M._James_%285923037535%29.jpg	Haitian
Tom Burke	1981-06-30T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Morven Christie	1981-09-01T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Zoe Tapper	1981-10-26T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Michelle Dockery	1981-12-15T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Michelle_Dockery_2013_2.jpg/220px-Michelle_Dockery_2013_2.jpg	Irish
Nicholas Shaw	1982-07-01T00:00:00	male	none	TRUE		Wikipedia	TRUE		none
Ruth Negga	1982-01-07T00:00:00	female	Black	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Ruth_Negga_by_Gage_Skidmore_3.jpg/220px-Ruth_Negga_by_Gage_Skidmore_3.jpg	Ethiopian,Irish
Christina Cole	1982-05-08T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/c/cc/ChristinaColeSept10.jpg/220px-ChristinaColeSept10.jpg	none
Lily Rabe	1982-06-29T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Take-a-look-at-the-full-cast-of-american-horror-story-hotel-377370.jpg/220px-Take-a-look-at-the-full-cast-of-american-horror-story-hotel-377370.jpg	Jewish
David Dawson	1982-09-07T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/b/ba/Daviddawson2.jpg	none
Alan Morrissey	1982-10-09T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Kerry Condon	1983-01-04T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Emily Blunt	1983-02-23T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Emily_Blunt_avp_2014_%28headshot%29.jpg/220px-Emily_Blunt_avp_2014_%28headshot%29.jpg	none
Heather Lind	1983-03-22T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Krystin Pellerin	1983-07-12T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Andrew Garfield	1983-08-20T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Andrew_Garfield_by_Gage_Skidmore_%28cropped%29.jpg/220px-Andrew_Garfield_by_Gage_Skidmore_%28cropped%29.jpg	none
Annabel Scholey	1984-01-08T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Claire Foy	1984-04-16T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/7/74/Claire_Foy_in_2017.jpg/220px-Claire_Foy_in_2017.jpg	Irish
Finn Wittrock	1984-10-28T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Finn_Wittrock_1.jpg/220px-Finn_Wittrock_1.jpg	none
Natalia Tena	1984-11-01T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Natalia_Tena_2012_cropped.jpg/220px-Natalia_Tena_2012_cropped.jpg	Spanish,Basque,Spanish
James Alexandrou	1985-04-12T00:00:00	male	none	FALSE		Wikipedia	TRUE		Greek Cypriot,Greek
Susannah Fielding	1985-06-10T00:00:00	female	none	FALSE		Wikipedia	TRUE		none
Vanessa Kirby	1987-04-18T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/b/be/Vanessa_Kirby.png/220px-Vanessa_Kirby.png	none
Jessica Tovey	1987-11-10T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/3/36/Jessica_Tovey_2.jpg/220px-Jessica_Tovey_2.jpg	New Zealand
Elizabeth Olsen	1989-02-16T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/1/10/Elizabeth_Olsen_SDCC_2014_2_%28cropped%29.jpg/220px-Elizabeth_Olsen_SDCC_2014_2_%28cropped%29.jpg	English,Norwegian
Lily James	1989-04-05T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Lilly_James_%2835744205321%29_%28colour_edited%29.jpg/220px-Lilly_James_%2835744205321%29_%28colour_edited%29.jpg	American
Jessica Brown Findlay	1989-09-14T00:00:00	female	none	FALSE		Wikipedia	TRUE		Scottish
Ellie Kendrick	1990-06-08T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Ellie_Kendrick.jpg/220px-Ellie_Kendrick.jpg	none
Joanna Vanderham	1991-10-18T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Joanna_Vanderham_at_the_BIFA_2015.jpg/220px-Joanna_Vanderham_at_the_BIFA_2015.jpg	Dutch
Jack Laskey	1982-07-01T00:00:00	male	none	TRUE		Wikipedia	TRUE		none
Ian McDiarmid	1944-08-11T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/f/fe/IanMcDiarmid.jpg/220px-IanMcDiarmid.jpg	none
Jennifer Ikeda	1979-01-01T00:00:00	female	Asian	FALSE	https://www.backstage.com/news/regional-roundup_92/	Backstage: Regional Roundup (Juilliard Class '01)	TRUE		none
Vivien Leigh	1913-11-05T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/b/b6/Vivien_Leigh_Scarlet.jpg	none
Kate Reid	1930-11-04T00:00:00	female	none	FALSE			TRUE	upload.wikimedia.org/wikipedia/en/b/bb/Kate_Reid_1966.jpg	none
Leila Crerar	no birthday on article	female	none	FALSE			TRUE		none
Noreen Kershaw	1950-10-16T00:00:00	female	none	FALSE			TRUE		none
Antoni Cimolino	1962-01-01T00:00:00	male	none	TRUE	http://www.uwindsor.ca/dailynews/2016-01-05/alumnus-antoni-cimolino-named-order-canada	Univerity of Windsor alumni profile	TRUE		none
Patrick Stewart	1940-07-13T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Patrick_Stewart_Photo_Call_Logan_Berlinale_2017_%28cropped%29.jpg/220px-Patrick_Stewart_Photo_Call_Logan_Berlinale_2017_%28cropped%29.jpg	none
Simon Templeman	1954-07-01T00:00:00	male	none	TRUE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/en/thumb/6/6e/SimonTempleman.jpg/200px-SimonTempleman.jpg	none
Michelle Fairley	1963-07-11T00:00:00	female	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Michelle_Fairley_%282012_snapshot%29.jpg/220px-Michelle_Fairley_%282012_snapshot%29.jpg	none
Angelique Rockas	1950-07-01T00:00:00	female	none	TRUE		Google	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/0/03/Angelique_Rockas_-_Headshot_Medea.jpg/220px-Angelique_Rockas_-_Headshot_Medea.jpg	Greek
Ian Bartholomew	1954-08-23T00:00:00	male	none	FALSE		Google	TRUE		none
Jay Goede	1963-11-02T00:00:00	male	none	FALSE			TRUE		none
Claire Cox	1975-12-19T00:00:00	female	none	FALSE	https://www.imdb.com/name/nm0184967/	IMDb	TRUE		none
Christopher Shyer	no birthday on article	male	none	FALSE			TRUE		none
Annika Boras	1981-02-28T00:00:00	female	none	FALSE	https://www.imdb.com/name/nm2661837/	IMDb	TRUE		none
Leslee Udwin	1957-07-01T00:00:00	female	none	TRUE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/4/45/P1140027_%2817223616286%29.jpg/220px-P1140027_%2817223616286%29.jpg	Israeli
Mark Nelson	1955-07-01T00:00:00	male	none	TRUE		Wikipedia	TRUE		none
Justin Blanchard	1980-01-01T00:00:00	male	none	TRUE		NYU Class '02	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/4/40/Justin_Blanchard_01.jpg/180px-Justin_Blanchard_01.jpg	none
Richard Kay	1937-03-16T00:00:00	male	none	FALSE	https://www.imdb.com/name/nm3218634/	IMDb	TRUE		none
Daniel Hawksford	1980-04-10T00:00:00	male	none	FALSE		Wikipedia	TRUE		none
Ken Stott	1954-10-19T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/2/24/Ken_Stott.jpg/250px-Ken_Stott.jpg	Italian,Italian,Italian
Alec Guinness	1914-04-02T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Sir_Alec_Guinness_Allan_Warren.jpg/220px-Sir_Alec_Guinness_Allan_Warren.jpg	English
John Barrymore	1882-02-15T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Portrait_of_John_Barrymore.jpg/220px-Portrait_of_John_Barrymore.jpg	English,Irish
Russell Thorndike	1885-02-06T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/8/89/Russell_Thorndyke_1925.jpg/220px-Russell_Thorndyke_1925.jpg	none
Kathryn Hunter	1957-04-09T00:00:00	female	none	FALSE	https://www.imdb.com/name/nm0402898/	IMDb	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Kathryn_Hunter.jpg/269px-Kathryn_Hunter.jpg	Greek,Greek,Greek
Anita Hegh	1972-05-11T00:00:00	female	none	FALSE		Google	TRUE		Scandinavian,Norwegian,Estonian
Richard Madden	1986-06-18T00:00:00	male	none	FALSE		Wikipedia	TRUE	upload.wikimedia.org/wikipedia/commons/thumb/2/27/Richard_Madden_%289347943769%29_%28cropped%29.jpg/220px-Richard_Madden_%289347943769%29_%28cropped%29.jpg	Irish
James Carpenter	1952-06-01T00:00:00	male	none	TRUE		https://www.mercurynews.com/2012/12/14/james-carpenter-the-bay-areas-master-actor/?clearUserState=true	TRUE		none
Ben Carlson	no birthday on article	male	none	FALSE			TRUE		none
Michelle Terry	1979-01-01T00:00:00	female	none	TRUE	https://www.imdb.com/name/nm2642270/	IMDb	TRUE		none
Eric Maxon	1882-05-22T00:00:00	male	none	FALSE	https://www.imdb.com/name/nm0561616/	IMDb	TRUE		none
Deirdre Mullins	1983-02-01T00:00:00	female	none	TRUE	https://www.irishtimes.com/culture/stage/it-was-the-one-part-i-would-dream-about-1.529411	The Irish Times. Actress feature/profile. 	TRUE		none
Thea Holme	1904-07-01T00:00:00	female	none	TRUE		Samuel West	TRUE		none
Joanne Mitchell	1971-07-30T00:00:00	female	none	FALSE		Samuel West	TRUE		none
Michael Benz	1982-01-01T00:00:00	male	none	TRUE	https://www.georgetown.edu/news/michael-benz-hamlet-shakespeare.html	Georgetown University alumni profile	TRUE		none
