1991	Juliet	Geraldine Somerville	Andrew Hay	unknown production company	Bristol Old Vic
7th July 1930	Iago	George Hayes	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
7th July 1930	Desdemona	Joyce Bland	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
7th July 1930	Othello	Wilfrid Walter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
15th April 2004	Iago	Antony Sher	Gregory Doran	Royal Shakespeare Company	Tour
15th April 2004	Desdemona	Lisa Dillon	Gregory Doran	Royal Shakespeare Company	Tour
15th April 2004	Othello	Sello Maake Ka-Ncube	Gregory Doran	Royal Shakespeare Company	Tour
1999	Ophelia	Nancy Carroll	Gemma Bodinetz	unknown production company	Bristol Old Vic
1999	Hamlet	Colin Tierney	Gemma Bodinetz	unknown production company	Bristol Old Vic
1966	Romeo	Gawn Grainger	Val May	Bristol Old Vic Co.	Bristol Old Vic
1966	Juliet	Jane Asher	Val May	Bristol Old Vic Co.	Bristol Old Vic
5th April 1947	Romeo	Laurence Payne	Peter Brook	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
5th April 1947	Juliet	Daphne Slater	Peter Brook	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
12th December 1958	Romeo	Richard Johnson	Glen Byam Shaw	Royal Shakespeare Company	Tour
12th December 1958	Juliet	Dorothy Tutin	Glen Byam Shaw	Royal Shakespeare Company	Tour
23rd April 1930	Iago	George Hayes	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
23rd April 1930	Desdemona	Joyce Bland	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
23rd April 1930	Othello	Wilfrid Walter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
3rd April 2004	Iago	Antony Sher	Gregory Doran	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
3rd April 2004	Desdemona	Lisa Dillon	Gregory Doran	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
3rd April 2004	Othello	Sello Maake Ka-Ncube	Gregory Doran	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
1991	Romeo	Michael Maloney	David Leveaux	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1991	Juliet	Clare Holman	David Leveaux	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
20th November 1954	Iago	David Dodimead	Stuart Burge	Hornchurch Repertory Co.	Queens Theatre, Hornchurch
20th November 1954	Desdemona	Rosemary Webster	Stuart Burge	Hornchurch Repertory Co.	Queens Theatre, Hornchurch
20th November 1954	Othello	Brewster Mason	Stuart Burge	Hornchurch Repertory Co.	Queens Theatre, Hornchurch
22nd February 2003	Iago	Christopher Middleton	Christopher Fettes	Haymarket Theatre Co./Concentric Circles	Haymarket Theatre, Basingstoke
22nd February 2003	Desdemona	Mandana Jones	Christopher Fettes	Haymarket Theatre Co./Concentric Circles	Haymarket Theatre, Basingstoke
22nd February 2003	Othello	Ricky Fearon	Christopher Fettes	Haymarket Theatre Co./Concentric Circles	Haymarket Theatre, Basingstoke
5th July 1998	Ophelia	Derbhle Crotty	Matthew Warchus	Royal Shakespeare Company	Brooklyn Academy of Music Opera House, New York, USA
5th July 1998	Hamlet	Alex Jennings	Matthew Warchus	Royal Shakespeare Company	Brooklyn Academy of Music Opera House, New York, USA
1966	Romeo	Gawn Grainger	Val May	Bristol Old Vic Co.	Bristol Old Vic
1966	Juliet	Jane Asher	Val May	Bristol Old Vic Co.	Bristol Old Vic
23rd April 1980	Romeo	Anton Lesser	Ron Daniels	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
23rd April 1980	Juliet	Judy Buxton	Ron Daniels	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
8th March 1929	Iago	Julian D’Albie	H K Ayliff	unknown production company	Birmingham Repertory Theatre
8th March 1929	Desdemona	Daphne Heard	H K Ayliff	unknown production company	Birmingham Repertory Theatre
8th March 1929	Othello	Scott Sunderland	H K Ayliff	unknown production company	Birmingham Repertory Theatre
16th April 1936	Romeo	Peter Glenville	Randle Ayrton	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th April 1936	Juliet	Pamela Brown	Randle Ayrton	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
4th January 1990	Romeo	Mark Rylance	Terry Hands	Royal Shakespeare Company	Pit, London
4th January 1990	Juliet	Georgia Slowe	Terry Hands	Royal Shakespeare Company	Pit, London
16th March 1954	Iago	Raymond Westwell	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th March 1954	Desdemona	Barbara Jefford	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
16th March 1954	Othello	Anthony Quayle	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
14th March 1980	Iago	Michael Bryant	Peter Hall	National Theatre	Olivier Theatre, National Theatre
14th March 1980	Desdemona	Felicity Kendal	Peter Hall	National Theatre	Olivier Theatre, National Theatre
14th March 1980	Othello	Paul Scofield	Peter Hall	National Theatre	Olivier Theatre, National Theatre
1971	Ophelia	Susan Fleetwood	director unknown	Prospect Theatre Company	UK Tour
1971	Hamlet	Ian McKellen	director unknown	Prospect Theatre Company	UK Tour
7th June 1945	Romeo	David Peel	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
7th June 1945	Juliet	Moira Lister	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1st May 1984	Romeo	Simon Templeman	John Caird	Royal Shakespeare Company	The Other Place, Stratford-upon-Avon
1st May 1984	Juliet	Amanda Root	John Caird	Royal Shakespeare Company	The Other Place, Stratford-upon-Avon
16th August 1979	Romeo	Michael Thomas	Christopher Selbie	unknown production company	Old Vic, London
16th August 1979	Juliet	Janet Maw	Christopher Selbie	unknown production company	Old Vic, London
4th April 1927	Iago	Ion Swinley	A.E. Filmer	Lyceum Club Stage Society	Apollo
4th April 1927	Desdemona	Elissa Landi	A.E. Filmer	Lyceum Club Stage Society	Apollo
4th April 1927	Othello	Robert Loraine	A.E. Filmer	Lyceum Club Stage Society	Apollo
11th November 1989	Romeo	Mark Rylance	Terry Hands	Royal Shakespeare Company	Tour
11th November 1989	Juliet	Georgia Slowe	Terry Hands	Royal Shakespeare Company	Tour
29th January 1953	Iago	Leo McKern	Anthony Quayle	Royal Shakespeare Company	Tour
29th January 1953	Desdemona	Barbara Jefford	Anthony Quayle	Royal Shakespeare Company	Tour
29th January 1953	Othello	Anthony Quayle	Anthony Quayle	Royal Shakespeare Company	Tour
26th February 1980	Iago	Bob Peck	Ronald Eyre	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
26th February 1980	Desdemona	Suzanne Bertish	Ronald Eyre	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
26th February 1980	Othello	Donald Sinden	Ronald Eyre	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
1971	Ophelia	Susan Fleetwood	director unknown	Prospect Theatre Company	UK Tour
1971	Hamlet	Ian McKellen	director unknown	Prospect Theatre Company	UK Tour
17th October 1935	Juliet	Peggy Ashcroft	John Gielgud	unknown production company	New Theatre, London
25th November 1952	Iago	Leo McKern	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th November 1952	Desdemona	Barbara Jefford	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
25th November 1952	Othello	Anthony Quayle	Anthony Quayle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
5th April 1989	Romeo	Mark Rylance	Terry Hands	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
5th April 1989	Juliet	Georgia Slowe	Terry Hands	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon
5th September 1984	Ophelia	Frances Barber	Ron Daniels	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
5th September 1984	Hamlet	Roger Rees	Ron Daniels	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
21st April 1934	Romeo	John Wyse	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st April 1934	Juliet	Rachel Kempson	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
10th October 1983	Romeo	Daniel Day-Lewis	John Caird	Royal Shakespeare Company	Tour
10th October 1983	Juliet	Amanda Root	John Caird	Royal Shakespeare Company	Tour
6th August 1979	Iago	Bob Peck	Ronald Eyre	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
6th August 1979	Desdemona	Suzanne Bertish	Ronald Eyre	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
6th August 1979	Othello	Donald Sinden	Ronald Eyre	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1989	Iago	Jack Klaff	Paul Unwin	unknown production company	Bristol Old Vic
1989	Desdemona	Melanie Thaw	Paul Unwin	unknown production company	Bristol Old Vic
1989	Othello	Jeffery Kissoon	Paul Unwin	unknown production company	Bristol Old Vic
5th July 1977	Romeo	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Aldwych Theatre, London
5th July 1977	Juliet	Francesca Annis	Trevor Nunn	Royal Shakespeare Company	Aldwych Theatre, London
28th April 1886	Iago	Mr Thalberg	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th April 1886	Desdemona	Ethel Johnson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th April 1886	Othello	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1966	Romeo	Gawn Grainger	Val May	Bristol Old Vic Co.	Bristol Old Vic
1966	Juliet	Jane Asher	Val May	Bristol Old Vic Co.	Bristol Old Vic
1982	Ophelia	Sarah Swingler	Christopher Fettes	New Shakespeare Co.	Theatre Royal, Bath
1982	Hamlet	Hilton McRae	Christopher Fettes	New Shakespeare Co.	Theatre Royal, Bath
15th July 1961	Iago	William Shust	Nikos Psacharopoulos	unknown production company	Williamstown Theatre Festival,  Williamstown, MA
15th July 1961	Desdemona	Judy Farnk	Nikos Psacharopoulos	unknown production company	Williamstown Theatre Festival,  Williamstown, MA
15th July 1961	Othello	Don Gunderson	Nikos Psacharopoulos	unknown production company	Williamstown Theatre Festival,  Williamstown, MA
14th April 1987	Romeo	Sean Bean	Michael Bogdanov	Royal Shakespeare Company	Barbican Theatre, London
14th April 1987	Juliet	Niamh Cusack	Michael Bogdanov	Royal Shakespeare Company	Barbican Theatre, London
4th June 1970	Ophelia	Helen Mirren	Trevor Nunn	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
4th June 1970	Hamlet	Alan Howard	Trevor Nunn	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
11th November 1989	Iago	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Young Vic, London
11th November 1989	Desdemona	Imogen Stubbs	Trevor Nunn	Royal Shakespeare Company	Young Vic, London
11th November 1989	Othello	Willard White	Trevor Nunn	Royal Shakespeare Company	Young Vic, London
3rd May 1880	Iago	W H Hallatt	Barry Sullivan	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
3rd May 1880	Desdemona	Miss Masson	Barry Sullivan	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
3rd May 1880	Othello	Barry Sullivan	Barry Sullivan	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1982	Ophelia	Sarah Swingler	Christopher Fettes	New Shakespeare Co.	Theatre Royal, Bath
1982	Hamlet	Hilton McRae	Christopher Fettes	New Shakespeare Co.	Theatre Royal, Bath
17th June 1949	Iago	John Slater	Godfrey Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
17th June 1949	Desdemona	Diana Wynyard	Godfrey Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
17th June 1949	Othello	Godfrey Tearle	Godfrey Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
24th August 1989	Iago	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	The Other Place, Stratford-upon-Avon
24th August 1989	Desdemona	Imogen Stubbs	Trevor Nunn	Royal Shakespeare Company	The Other Place, Stratford-upon-Avon
24th August 1989	Othello	Willard White	Trevor Nunn	Royal Shakespeare Company	The Other Place, Stratford-upon-Avon
26th March 1977	Romeo	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
26th March 1977	Juliet	Francesca Annis	Trevor Nunn	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
1966	Romeo	Howard Southern	Noreen Craven	Salisbury Playhouse	Salisbury Playhouse
1966	Juliet	Vivien Heilbron	Noreen Craven	Salisbury Playhouse	Salisbury Playhouse
22nd September 1982	Ophelia	Kathryn Pogson	Jonathan Miller	unknown production company	Piccadilly Theatre, London
22nd September 1982	Hamlet	Anton Lesser	Jonathan Miller	unknown production company	Piccadilly Theatre, London
7th April 1959	Iago	Sam Wanamaker	Tony Richardson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
7th April 1959	Desdemona	Mary Ure	Tony Richardson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
7th April 1959	Othello	Paul Robeson	Tony Richardson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1974	Romeo	Martin Connor	Ian Mullins	Farnham Repertory Co.	Redgrave Theatre, Farnham
1974	Juliet	Sammie Winmill	Ian Mullins	Farnham Repertory Co.	Redgrave Theatre, Farnham
5th November 1997	Romeo	Ray Fearon	Michael Attenborough	Royal Shakespeare Company	Pit, London
5th November 1997	Juliet	Zoe Waites	Michael Attenborough	Royal Shakespeare Company	Pit, London
6th May 1978	Iago	Roy Dotrice	Peter Dews	Chichester Festival Theatre Production	Her Majesty’s Theatre, Sydney, Australia
6th May 1978	Othello	Keith Michell	Peter Dews	Chichester Festival Theatre Production	Her Majesty’s Theatre, Sydney, Australia
18th November 2017	Macbeth	Henry Proffit	Paul Tomlinson	Devil You Know	Bussey Building Peckham Rye
9th October 1981	Romeo	Anton Lesser	Ron Daniels	Royal Shakespeare Company	Aldwych Theatre, London
9th October 1981	Juliet	Judy Buxton	Ron Daniels	Royal Shakespeare Company	Aldwych Theatre, London
17th September 1981	Ophelia	Carol Royle	John Barton	Royal Shakespeare Company	Aldwych Theatre, London
17th September 1981	Hamlet	Michael Pennington	John Barton	Royal Shakespeare Company	Aldwych Theatre, London
2007	Macbeth	Antony Byrne	Edward Kemp	The New Shakespeare Company	Open Air Theatre Regent’s Park London
2007	Lady Macbeth	Sarah Woodward	Edward Kemp	The New Shakespeare Company	Open Air Theatre Regent’s Park London
1997	Romeo	Joe Shaw	Antony Tuckey	unknown production company	Wolsey Theatre, Ipswich
1997	Juliet	Emily Joyce	Antony Tuckey	unknown production company	Wolsey Theatre, Ipswich
8th April 1978	Iago	Roy Dotrice	Peter Dews	Chichester Festival Theatre Production	Her Majesty’s Theatre, Brisbane, Australia
8th April 1978	Othello	Keith Michell	Peter Dews	Chichester Festival Theatre Production	Her Majesty’s Theatre, Brisbane, Australia
1976	Romeo	Peter McEnery	George Murcell	St George’s	St George’s Theatre, Tufnell Park
1976	Juliet	Sarah Badel	George Murcell	St George’s	St George’s Theatre, Tufnell Park
11th May 1905	Iago	Arthur Whitby	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th May 1905	Desdemona	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
11th May 1905	Othello	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
5th July 1929	Romeo	George Hayes	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
5th July 1929	Juliet	Joyce Bland	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
6th April 1981	Hamlet	Michael Pennington	John Barton	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1996	Juliet	Michelle Hardwick	director unknown	Northern Broadsides	UK Tour
9th September 2006	Macbeth	Tom Peters	Gareth Machin	Creation Theatre Company	Headington Hill Park Oxford
9th September 2006	Lady Macbeth	Eleanor Montgomery	Gareth Machin	Creation Theatre Company	Headington Hill Park Oxford
18th July 1925	Macbeth	Randle Ayrton	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
18th July 1925	Lady Macbeth	Florence Saunders	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
29th March 1976	Romeo	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
29th March 1976	Juliet	Francesca Annis	Trevor Nunn	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
9th September 1971	Iago	Emrys James	John Barton	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
9th September 1971	Desdemona	Lisa Harrow	John Barton	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
9th September 1971	Othello	Brewster Mason	John Barton	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
10th March 1981	Ophelia	Carol Royle	John Barton	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
10th March 1981	Hamlet	Michael Pennington	John Barton	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
1996	Macbeth	Edward York	Rob Swain	unknown production company	New Vic Theatre, Newcastle under Lyme
1996	Lady Macbeth	Shelley Willetts	Rob Swain	unknown production company	New Vic Theatre, Newcastle under Lyme
20th April 1925	Macbeth	Randle Ayrton	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
20th April 1925	Lady Macbeth	Florence Saunders	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
23rd April 1996	Romeo	Zubin Varla	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
23rd April 1996	Juliet	Lucy Whybrow	Adrian Noble	Royal Shakespeare Company	Barbican Theatre, London
28th October 1989	Fool	Patrick Miller	Cicely Berry	Royal Shakespeare Company	Almeida Theatre, London, Islington
28th October 1989	King Lear	Richard Haddon Haines	Cicely Berry	Royal Shakespeare Company	Almeida Theatre, London, Islington
15th April 1902	Iago	Frank Rodney	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
15th April 1902	Desdemona	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
15th April 1902	Othello	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
10th July 1926	Romeo	Sebastian Shaw	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
10th July 1926	Juliet	Nell Carter	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
22nd June 2014	Macbeth	Kenneth Branagh	Kenneth Branagh	unknown production company	Park Avenue Armory Drill Hall, New York
22nd June 2014	Lady Macbeth	Alex Kingston	Kenneth Branagh	unknown production company	Park Avenue Armory Drill Hall, New York
27th June 2010	Macbeth	Elliot Cowan	Lucy Bailey	unknown production company	Globe Theatre, London
27th June 2010	Lady Macbeth	Laura Rogers	Lucy Bailey	unknown production company	Globe Theatre, London
1995	Macbeth	Mark Rylance	Mark Rylance	unknown production company	Greenwich Theatre, London
1995	Lady Macbeth	Jane Horrocks	Mark Rylance	unknown production company	Greenwich Theatre, London
11th April 1980	Macbeth	Peter Egan	Mark Cullingham	Thorndike Theatre	Thorndike Theatre, Leatherhead
11th April 1980	Lady Macbeth	Kika Markham	Mark Cullingham	Thorndike Theatre	Thorndike Theatre, Leatherhead
27th April 1900	Iago	Mr Thalberg	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
27th April 1900	Desdemona	Lily Brayton	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
27th April 1900	Othello	Hermann Vezin	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
6th May 2000	Iago	Richard McCabe	Michael Attenborough	Royal Shakespeare Company	Theatre Royal, Plymouth
6th May 2000	Desdemona	Zoe Waites	Michael Attenborough	Royal Shakespeare Company	Theatre Royal, Plymouth
6th May 2000	Othello	Ray Fearon	Michael Attenborough	Royal Shakespeare Company	Theatre Royal, Plymouth
6th June 2010	Macbeth	Martin Gibbons	Stephen Purcell	The Pantaloons	The Scoop, London
1996	Macbeth	Robert Beck	director unknown	unknown production company	Stafford Castle
1996	Lady Macbeth	Rula Lenska	director unknown	unknown production company	Stafford Castle
23rd July 1923	Macbeth	Frank Cellier	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
23rd July 1923	Lady Macbeth	Dorothy Green	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
17th December 1955	Fool	David O’Brien	George Devine	Royal Shakespeare Company	Tour
17th December 1955	King Lear	John Gielgud	George Devine	Royal Shakespeare Company	Tour
1989	Fool	Peter Bayliss	Jonathan Miller	unknown production company	Old Vic, London
1989	King Lear	Eric Porter	Jonathan Miller	unknown production company	Old Vic, London
28th April 1897	Iago	Frank Rodney	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th April 1897	Desdemona	Constance Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
28th April 1897	Othello	F R Benson	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
27th May 1978	Lady Macbeth	Dorothy Tutin	Peter Hall	National Theatre	Olivier Theatre, National Theatre
27th May 1978	Macbeth	Albert Finney	Peter Hall	National Theatre	Olivier Theatre, National Theatre
20th July 2013	Macbeth	Kenneth Branagh	Kenneth Branagh	unknown production company	St Peter’s church, Ancoats, Manchester
20th July 2013	Lady Macbeth	Alex Kingston	Kenneth Branagh	unknown production company	St Peter’s church, Ancoats, Manchester
6th January 2000	Iago	Richard McCabe	Michael Attenborough	Royal Shakespeare Company	Barbican Theatre, London
6th January 2000	Desdemona	Zoe Waites	Michael Attenborough	Royal Shakespeare Company	Barbican Theatre, London
6th January 2000	Othello	Ray Fearon	Michael Attenborough	Royal Shakespeare Company	Barbican Theatre, London
1995	Macbeth	Paul Higgins	Stephen Unwin	English Touring Theatre	UK Tour
1995	Lady Macbeth	Hilary Lyon	Stephen Unwin	English Touring Theatre	UK Tour
26th April 1923	Macbeth	Frank Cellier	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
26th April 1923	Lady Macbeth	Dorothy Green	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
18th November 2004	Macbeth	Robert Laughlin	director unknown	Oddsocks Productions	UK Tour
3rd June 1978	Macbeth	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Young Vic, London
3rd June 1978	Lady Macbeth	Judi Dench	Trevor Nunn	Royal Shakespeare Company	Young Vic, London
20th November 1999	Iago	Richard McCabe	Michael Attenborough	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
20th November 1999	Desdemona	Zoe Waites	Michael Attenborough	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
20th November 1999	Othello	Ray Fearon	Michael Attenborough	Royal Shakespeare Company	Theatre Royal, Newcastle upon Tyne
2013	Macbeth	Joseph Millson	Eve Best	Shakespeare’s Globe	Shakespeare’s Globe
2013	Lady Macbeth	Samantha Spiro	Eve Best	Shakespeare’s Globe	Shakespeare’s Globe
15th August 1914	Romeo	Murray Carrington	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
15th August 1914	Juliet	Dorothy Green	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1995	Macbeth	Jeffery Kissoon	Bill Alexander	Birmingham Repertory Co.	Birmingham Repertory Theatre
1995	Lady Macbeth	Lucy Cohu	Bill Alexander	Birmingham Repertory Co.	Birmingham Repertory Theatre
1989	King Lear	Philip Voss	John Retallack	Oxford Stage Company	UK Tour
21st April 1890	Iago	Edwin Lever	Osmond Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st April 1890	Desdemona	Grace Edwin	Osmond Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st April 1890	Othello	Osmond Tearle	Osmond Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
21st April 1999	Iago	Richard McCabe	Michael Attenborough	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
21st April 1999	Desdemona	Zoe Waites	Michael Attenborough	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
21st April 1999	Othello	Ray Fearon	Michael Attenborough	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon
1969	Macbeth	Anthony Boden	Paul Webster	Library Theatre Co.	Library Theatre, Manchester
1969	Lady Macbeth	Jennifer Piercey	Paul Webster	Library Theatre Co.	Library Theatre, Manchester
6th October 1913	Romeo	Murray Carrington	F R Benson	Royal Shakespeare Company	Tour
27th April 2013	Macbeth	James McAvoy	Jamie Lloyd	unknown production company	Trafalgar Studios at the Whitehall Theatre, London
27th April 2013	Lady Macbeth	Claire Foy	Jamie Lloyd	unknown production company	Trafalgar Studios at the Whitehall Theatre, London
20th July 1977	Macbeth	Ian McKellen	Trevor Nunn	Royal Shakespeare Company	Warehouse, London
20th July 1977	Lady Macbeth	Judi Dench	Trevor Nunn	Royal Shakespeare Company	Warehouse, London
1995	Macbeth	Lennie James	Nicolas Kent	Tricycle Theatre Co.	Tricycle Theatre, London
1995	Lady Macbeth	Helen McCrory	Nicolas Kent	Tricycle Theatre Co.	Tricycle Theatre, London
30th July 1948	Iago	Anthony Quayle	Godfrey Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
30th July 1948	Desdemona	Diana Wynyard	Godfrey Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
30th July 1948	Othello	Godfrey Tearle	Godfrey Tearle	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon
1st August 1997	Iago	Simon Russell Beale	Sam Mendes	National Theatre	Cottesloe Theatre, National Theatre
1st August 1997	Desdemona	Claire Skinner	Sam Mendes	National Theatre	Cottesloe Theatre, National Theatre
1st August 1997	Othello	David Harewood	Sam Mendes	National Theatre	Cottesloe Theatre, National Theatre
