9 August 1869	2nd July 1932	Lear	Randle Ayrton	Director:W Bridges-Adams	62
14 April 1904	unknown opening	Lear	John Gielgud	Director:Lewis Casson	unknown age
23 May 1951	7th May 2016	Lear	Don Warrington	Director:Michael Buffong	65
person not found on wiki	19th April 1902	Lear	F R Benson	Director:F R Benson	None
9 August 1869	20th April 1936	Lear	Randle Ayrton	Director:Theodore Komisarjevsky	66
9 August 1869	3rd July 1931	Lear	Randle Ayrton	Director:W Bridges-Adams	61
no birthday on article	unknown opening	Lear	Paul Rogers	Director:Douglas Seale	unknown age
31 December 1937	3rd December 1986	Lear	Anthony Hopkins	Director:David Hare	48
12 September 1931	27th March 1997	Lear	Ian Holm	Director:Richard Eyre	65
22 May 1907	24th September 1946	Lear	Laurence Olivier	Director:Laurence Olivier	39
person not found on wiki	8th May 1906	Lear	F R Benson	Director:F R Benson	None
9 August 1869	13th April 1931	Lear	Randle Ayrton	Director:W Bridges-Adams	61
29 February 1928	29th September 2013	Lear	Joss Ackland	Director:unknown	85
9 August 1869	3rd May 1932	Lear	Randle Ayrton	Director:W Bridges-Adams	62
January 20, 1928	unknown opening	Lear	Peter Donat	Director:Edward Hastings	unknown age
person not found on wiki	25th April 1904	Lear	F R Benson	Director:F R Benson	None
no birthday on article	unknown opening	Lear	Russell Thorndike	Director:Robert Atkins	unknown age
14 April 1904	unknown opening	Lear	John Gielgud	Director:Harcourt Williams	unknown age
7 September 1913	unknown opening	Lear	Anthony Quayle	Director:Toby Robertson	unknown age
November 7, 1942	9th September 2006	Macbeth	Tom Peters	Director:Gareth Machin	63
no birthday on article	24th November 1984	Macbeth	Louis Mellis	Director:unknown	unknown age
no birthday on article	unknown opening	Macbeth	Paul Higgins	Director:Stephen Unwin	unknown age
1 June 1947	11th November 1986	Macbeth	Jonathan Pryce	Director:Adrian Noble	39
3 October 1893	14th April 1942	Macbeth	George Skillan	Director:B Iden Payne	48
person not found on wiki	unknown opening	Macbeth	Anthony Boden	Director:Paul Webster	unknown age
person not found on wiki	unknown opening	Macbeth	Antony Byrne	Director:Edward Kemp	unknown age
10 December 1960	22nd June 2014	Macbeth	Kenneth Branagh	Director:Kenneth Branagh	53
20 October 1934	8th October 1994	Macbeth	Timothy West	Director:Helena Kaut-Howson	60
11 October 1965	unknown opening	Macbeth	Lennie James	Director:Nicolas Kent	unknown age
no birthday on article	11th April 1944	Macbeth	George Hayes	Director:Robert Atkins	unknown age
no birthday on article	unknown opening	Macbeth	Edward York	Director:Rob Swain	unknown age
person not found on wiki	18th November 2017	Macbeth	Henry Proffit	Director:Paul Tomlinson	None
23 August 1945	8th March 1983	Macbeth	Bob Peck	Director:Howard Davies	37
18 January 1960	unknown opening	Macbeth	Mark Rylance	Director:Mark Rylance	unknown age
21 January 1922	16th August 1967	Macbeth	Paul Scofield	Director:Peter Hall	45
21 April 1979	27th April 2013	Macbeth	James McAvoy	Director:Jamie Lloyd	34
27 April 1974	unknown opening	Macbeth	Joseph Millson	Director:Eve Best	unknown age
4 September 1947	unknown opening	Macbeth	Jeffery Kissoon	Director:Bill Alexander	unknown age
person not found on wiki	unknown opening	Macbeth	Danny Edge	Director:unknown	unknown age
24 May 1953	26th November 1983	Macbeth	Alfred Molina	Director:Chris Bond	30
9 August 1869	20th April 1925	Macbeth	Randle Ayrton	Director:W Bridges-Adams	55
no birthday on article	11th April 1938	Macbeth	James Dale	Director:B Iden Payne	unknown age
no birthday on article	unknown opening	Macbeth	Robert Beck	Director:unknown	unknown age
14 April 1904	8th July 1942	Macbeth	John Gielgud	Director:John Gielgud	38
no birthday on article	unknown opening	Macbeth	Duncan Bell	Director:Philip Franks	unknown age
23 August 1945	31st March 1982	Macbeth	Bob Peck	Director:Howard Davies	36
person not found on wiki	unknown opening	Macbeth	Danny Edge	Director:unknown	unknown age
22 May 1907	unknown opening	Macbeth	Laurence Olivier	Director:Michel St Denis	unknown age
no birthday on article	1st December 1982	Macbeth	Christopher Martin	Director:unknown	unknown age
person not found on wiki	15th October 1966	Macbeth	Leon Eagles	Director:Anthony Carrick	None
no birthday on article	unknown opening	Macbeth	John Clements	Director:John Clements	unknown age
21 January 1922	4th January 1968	Macbeth	Paul Scofield	Director:Peter Hall	45
8 April 1928	5th June 1962	Macbeth	Eric Porter	Director:Donald McWhinnie	34
no birthday on article	18th November 2004	Macbeth	Robert Laughlin	Director:unknown	unknown age
23 August 1945	16th August 1983	Macbeth	Bob Peck	Director:Howard Davies	38
14 December 1849	26th April 1923	Macbeth	Frank Cellier	Director:W Bridges-Adams	73
17 December 1944	25th October 1985	Macbeth	Bernard Hill	Director:The People Show	40
1 March 1953	6th June 2010	Macbeth	Martin Gibbons	Director:Stephen Purcell	57
person not found on wiki	unknown opening	Macbeth	Danny Edge	Director:unknown	unknown age
22 October 1938	25th June 1994	Macbeth	Derek Jacobi	Director:Adrian Noble	55
28 September 1946	11th April 1980	Macbeth	Peter Egan	Director:Mark Cullingham	33
19 December 1884	23rd July 1921	Macbeth	Edmund Willard	Director:W Bridges-Adams	36
22 October 1938	22nd March 1994	Macbeth	Derek Jacobi	Director:Adrian Noble	55
10 December 1960	20th July 2013	Macbeth	Kenneth Branagh	Director:Kenneth Branagh	52
no birthday on article	21st June 1946	Macbeth	Robert Harris	Director:Michael Macowan	unknown age
person not found on wiki	21st July 2007	Macbeth	Patrick O’Kane	Director:Conall Morrison	None
person not found on wiki	unknown opening	Macbeth	Arthur Kohn	Director:David Smith	unknown age
person not found on wiki	6th May 1908	Macbeth	F R Benson	Director:F R Benson	None
23 October 1947	4th May 1989	Macbeth	Miles Anderson	Director:Adrian Noble	41
21 January 1922	15th December 1967	Macbeth	Paul Scofield	Director:Peter Hall	45
person not found on wiki	24th February 2007	Macbeth	Gabriel Paul Gawin	Director:Grzegorz Bral	None
person not found on wiki	22nd April 1896	Macbeth	F R Benson	Director:F R Benson	None
no birthday on article	unknown opening	Macbeth	Alec Guinness	Director:William Gaskill	unknown age
no birthday on article	13th November 1976	Macbeth	David Calder	Director:John Blackmore	unknown age
9 May 1936	27th May 1978	Macbeth	Albert Finney	Director:Peter Hall	42
person not found on wiki	16th October 2004	Macbeth	John Killoran	Director:Ellie Jones	None
19 December 1884	28th April 1921	Macbeth	Edmund Willard	Director:W Bridges-Adams	36
14 June 1949	25th June 2000	Macbeth	Antony Sher	Director:Gregory Doran	51
7 September 1913	7th November 1949	Macbeth	Anthony Quayle	Director:Anthony Quayle	36
14 December 1849	23rd July 1923	Macbeth	Frank Cellier	Director:W Bridges-Adams	73
person not found on wiki	unknown opening	Macbeth	Liam Brennan	Director:unknown	unknown age
24 January 1956	31st August 1991	Macbeth	Peter Woodward	Director:William Gaunt	35
person not found on wiki	23rd February 2013	Macbeth	Tom Mcgovern	Director:Caroline Devlin	None
person not found on wiki	4th August 1920	Macbeth	Murray Carrington	Director:W Bridges-Adams	None
9 July 1976	27th June 2010	Macbeth	Elliot Cowan	Director:Lucy Bailey	33
14 June 1949	16th November 1999	Macbeth	Antony Sher	Director:Gregory Doran	50
14 April 1904	unknown opening	Macbeth	John Gielgud	Director:Harcourt Williams	unknown age
2 February 1931	3rd September 1957	Macbeth	Glynn Edwards	Director:Joan Littlewood	26
9 August 1869	18th July 1925	Macbeth	Randle Ayrton	Director:W Bridges-Adams	55
23 October 1947	11th March 1989	Macbeth	Miles Anderson	Director:Adrian Noble	41
person not found on wiki	19th July 1930	Macbeth	Wilfrid Walter	Director:W Bridges-Adams	None
29 October 1967	unknown opening	Macbeth	Rufus Sewell	Director:John Crowley	unknown age
25 May 1939	12th April 1977	Macbeth	Ian McKellen	Director:Trevor Nunn	37
2 June 1932	9th July 1961	Macbeth	Alan Dobie	Director:David William	29
12 October 1953	17th December 1988	Macbeth	David Threlfall	Director:Braham Murray	35
25 May 1939	9th September 1976	Macbeth	Ian McKellen	Director:Trevor Nunn	37
3 October 1911	unknown opening	Macbeth	Michael Hordern	Director:Douglas Seale	unknown age
27 May 1953	13th November 2004	Macbeth	Greg Hicks	Director:Dominic Cooke	51
14 September 1936	4th March 1975	Macbeth	Nicol Williamson	Director:Trevor Nunn	38
5 August 1937	1st April 1993	Macbeth	Alan Howard	Director:Richard Eyre	55
25 May 1939	20th July 1977	Macbeth	Ian McKellen	Director:Trevor Nunn	38
May 15, 1879	27th April 1911	Macbeth	Matheson Lang	Director:unknown	31
person not found on wiki	26th April 1906	Macbeth	F R Benson	Director:F R Benson	None
person not found on wiki	10th May 1905	Macbeth	F R Benson	Director:F R Benson	None
22 May 1907	7th June 1955	Macbeth	Laurence Olivier	Director:Glen Byam Shaw	48
9 August 1869	1st July 1931	Macbeth	Randle Ayrton	Director:W Bridges-Adams	61
person not found on wiki	unknown opening	Macbeth	Peter O Toole	Director:Bryan Forbes	unknown age
16 March 1969	unknown opening	Macbeth	Jonathan Wrather	Director:Andrew Manley	unknown age
4 February 1945	unknown opening	Macbeth	Tony Haygarth	Director:Michael Bogdanov	unknown age
25 May 1939	3rd June 1978	Macbeth	Ian McKellen	Director:Trevor Nunn	39
27 May 1953	9th October 2004	Macbeth	Greg Hicks	Director:Dominic Cooke	51
person not found on wiki	28th July 1910	Macbeth	F R Benson	Director:F R Benson	None
14 September 1936	29th October 1974	Macbeth	Nicol Williamson	Director:Trevor Nunn	38
person not found on wiki	3rd July 1929	Macbeth	Wilfrid Walter	Director:W Bridges-Adams	None
14 June 1949	unknown opening	Macbeth	Antony Sher	Director:Gregory Doran	unknown age
14 June 1949	1st January 2001	Macbeth	Antony Sher	Director:Gregory Doran	51
person not found on wiki	22nd April 1903	Macbeth	F R Benson	Director:F R Benson	None
person not found on wiki	5th May 1930	Macbeth	Wilfrid Walter	Director:W Bridges-Adams	None
person not found on wiki	19th September 1987	Macbeth	Keith Bartlett	Director:Declan Donnellan	None
30 May 1883	3rd March 1928	Macbeth	Eric Maturin	Director:H K Ayliff	44
no birthday on article	19th April 1883	Macbeth	John Wainwright	Director:Elliot Galer	unknown age
12 October 1884	16th April 1949	Macbeth	Godfrey Tearle	Director:Anthony Quayle	64
26 October 1953	6th November 1996	Macbeth	Roger Allam	Director:Tim Albery	43
March 2, 1829	25th April 1900	Macbeth	Hermann Vezin	Director:F R Benson	71
23 February 1925	31st July 1999	Macbeth	Peter McKay	Director:Eddie McKay	74
person not found on wiki	13th July 1927	Macbeth	Wilfrid Walter	Director:W Bridges-Adams	None
7 June 1943	unknown opening	Macbeth	Michael Pennington	Director:Michael Bogdanov	unknown age
23 October 1947	4th May 1988	Macbeth	Miles Anderson	Director:Adrian Noble	40
person not found on wiki	19th April 1927	Macbeth	Wilfrid Walter	Director:W Bridges-Adams	None
9 August 1869	20th April 1931	Macbeth	Randle Ayrton	Director:W Bridges-Adams	61
person not found on wiki	19th April 1899	Macbeth	F R Benson	Director:F R Benson	None
21 August 1879	24th December 1926	Macbeth	Henry Ainley	Director:Lewis Casson	47
1 June 1947	1st April 1987	Macbeth	Jonathan Pryce	Director:Adrian Noble	39
19 December 1902	10th June 1952	Macbeth	Ralph Richardson	Director:John Gielgud	49
25 May 1939	21st March 1977	Macbeth	Ian McKellen	Director:Trevor Nunn	37
no birthday on article	12th August 1916	Macbeth	Robert Atkins	Director:Ben Greet	unknown age
person not found on wiki	18th April 1929	Macbeth	Wilfrid Walter	Director:W Bridges-Adams	None
9 May 1936	15th March 1958	Macbeth	Albert Finney	Director:Bernard Hepton	21
13 January 1948	unknown opening	Macbeth	Malcolm Storry	Director:Andy Hinds	unknown age
7 February 1946	unknown opening	Macbeth	Pete Postlethwaite	Director:George Costigan	unknown age
no birthday on article	18th April 1933	Macbeth	George Hayes	Director:Theodore Komisarjevsky	unknown age
31 December 1937	7th November 1972	Macbeth	Anthony Hopkins	Director:Michael Blakemore	34
22 October 1938	15th December 1993	Macbeth	Derek Jacobi	Director:Adrian Noble	55
26 October 1953	16th May 1996	Macbeth	Roger Allam	Director:Tim Albery	42
1 June 1947	28th February 1987	Macbeth	Jonathan Pryce	Director:Adrian Noble	39
22 May 1907	unknown opening	Macbeth	Laurence Olivier	Director:Glen Byam Shaw	unknown age
person not found on wiki	unknown opening	Ophelia	Constance Barrie	Director:Antony Tuckey	unknown age
person not found on wiki	unknown opening	Ophelia	Tina Jones	Director:Michael Bogdanov	unknown age
26 February 1864	11th May 1907	Ophelia	Constance Benson	Director:F R Benson	43
December 14, 1874	4th May 1908	Ophelia	Gertrude Elliott	Director:J Forbes-Robertson	33
person not found on wiki	unknown opening	Ophelia	Veronica Smart	Director:Yuri Lyubimov	unknown age
13 May 1957	5th September 1984	Ophelia	Frances Barber	Director:Ron Daniels	27
person not found on wiki	1st November 2006	Ophelia	Daphne Hipchikz	Director:Dov Weinstein	None
4 January 1983	11th December 2001	Ophelia	Kerry Condon	Director:Steven Pimlott	18
person not found on wiki	11th December 2004	Ophelia	Meg Fraser	Director:Michael Boyd	None
10 July 1966	unknown opening	Ophelia	Gina Bellman	Director:Peter Hall	unknown age
15 February 1931	unknown opening	Ophelia	Claire Bloom	Director:Michael Benthall	unknown age
November 19, 1903	unknown opening	Ophelia	Nancy Carroll	Director:Gemma Bodinetz	unknown age
no birthday on article	2nd June 1937	Ophelia	Vivien Leigh	Director:Tyrone Guthrie	unknown age
person not found on wiki	1st May 1916	Ophelia	Florence Glossop-Harris	Director:F R Benson	None
no birthday on article	4th December 1997	Ophelia	Derbhle Crotty	Director:Matthew Warchus	unknown age
26 February 1864	24th April 1899	Ophelia	Constance Benson	Director:F R Benson	35
16 April 1963	26th April 1989	Ophelia	Rebecca Saire	Director:Ron Daniels	26
20 January 1962	unknown opening	Ophelia	Sophie Thompson	Director:Derek Jacobi	unknown age
13 May 1957	18th February 1985	Ophelia	Frances Barber	Director:Ron Daniels	27
person not found on wiki	26th April 1880	Ophelia	Miss Masson	Director:Barry Sullivan	None
7 July 1915	unknown opening	Ophelia	Yvonne Mitchell	Director:Hugh Hunt	unknown age
3 January 1916	30th April 1940	Ophelia	Peggy Bryan	Director:B Iden Payne	24
24 October 1967	30th June 1994	Ophelia	Jacqueline McKenzie	Director:Neil Armfield	26
8 April 1930	12th December 1958	Ophelia	Dorothy Tutin	Director:Glen Byam Shaw	28
person not found on wiki	26th April 1924	Ophelia	Ethel Carrington	Director:W Bridges-Adams	None
10 May 1906	12th May 1930	Ophelia	Joyce Bland	Director:W Bridges-Adams	24
10 May 1906	20th April 1929	Ophelia	Joyce Bland	Director:W Bridges-Adams	22
person not found on wiki	27th July 1928	Ophelia	Mary Holder	Director:W Bridges-Adams	None
person not found on wiki	26th April 1920	Ophelia	Phyllis Relph	Director:W Bridges-Adams	None
26 February 1864	23rd April 1904	Ophelia	Constance Benson	Director:F R Benson	40
person not found on wiki	21st July 1920	Ophelia	Phyllis Relph	Director:W Bridges-Adams	None
person not found on wiki	4th February 1976	Ophelia	Yvonne Nicholson	Director:Buzz Goodbody	None
October 14, 1893	12th October 1936	Ophelia	Lillian Gish	Director:Guthrie McClintic	43
person not found on wiki	6th November 2004	Ophelia	Meg Fraser	Director:Michael Boyd	None
person not found on wiki	22nd April 1915	Ophelia	Molly Terraine	Director:F R Benson	None
9 February 1939	22nd December 1965	Ophelia	Janet Suzman	Director:Peter Hall	26
15 December 1981	23rd October 2010	Ophelia	Michelle Dockery	Director:Paul Miller	28
13 January 1964	15th July 2000	Ophelia	Cathryn Bradshaw	Director:John Caird	36
1958	10th December 1988	Ophelia	Sylvestra Le Touzel	Director:Ron Daniels	30
person not found on wiki	24th July 1922	Ophelia	Ethel Carrington	Director:W Bridges-Adams	None
26 February 1864	25th April 1906	Ophelia	Constance Benson	Director:F R Benson	42
person not found on wiki	25th September 2010	Ophelia	Helen Clapp	Director:Tanith Lindon	None
31 October 1952	1st August 1979	Ophelia	Jane Wymark	Director:Toby Robertson	26
8 May 1960	16th March 1989	Ophelia	Stella Gonet	Director:Richard Eyre	28
18 February 1933	unknown opening	Ophelia	Mary Ure	Director:Peter Brook	unknown age
31 March 1928	10th April 1956	Ophelia	Dilys Hamlett	Director:Michael Langham	28
9 December 1934	unknown opening	Ophelia	Judi Dench	Director:Michael Benthall	unknown age
21 September 1944	unknown opening	Ophelia	Susan Fleetwood	Director:unknown	unknown age
no birthday on article	23rd November 1832	Ophelia	Miss Vincent	Director:unknown	unknown age
person not found on wiki	18th March 1974	Ophelia	Ingride Mollison	Director:Peter Dews	None
person not found on wiki	6th May 2006	Ophelia	Roshina Ratnam	Director:Janet Suzman	None
28 March 1940	28th April 1966	Ophelia	Estelle Kohler	Director:Peter Hall	26
7 August 1951	unknown opening	Ophelia	Suzanne Bertish	Director:Toby Robertson	unknown age
7 January 1982	7th October 2010	Ophelia	Ruth Negga	Director:Nicholas Hytner	28
9 May 1957	12th October 1987	Ophelia	Tessa Peake-Jones	Director:Roger Michell	30
10 July 1966	unknown opening	Ophelia	Gina Bellman	Director:Peter Hall	unknown age
24 April 1876	22nd April 1909	Ophelia	Hutin Britton	Director:F R Benson	33
7 January 1982	7th October 2010	Ophelia	Ruth Negga	Director:Nicholas Hytner	28
3 June 1908	unknown opening	Ophelia	Adele Dixon	Director:Harcourt Williams	unknown age
26 February 1864	20th April 1903	Ophelia	Constance Benson	Director:F R Benson	39
10 May 1906	14th July 1930	Ophelia	Joyce Bland	Director:W Bridges-Adams	24
11 May 1963	unknown opening	Ophelia	Natasha Richardson	Director:David Thacker	unknown age
28 July 1890	22nd April 1910	Ophelia	Marie Lohr	Director:unknown	19
person not found on wiki	11th July 1923	Ophelia	Beatrice Smith	Director:Gertrude Burnett	None
person not found on wiki	18th December 1992	Ophelia	Joanne Pearce	Director:Adrian Noble	None
person not found on wiki	unknown opening	Ophelia	Louise Ironside	Director:Kenny Ireland	unknown age
19 September 1927	22nd October 1963	Ophelia	Rosemary Harris	Director:Laurence Olivier	36
15 February 1931	23rd April 1948	Ophelia	Claire Bloom	Director:Michael Benthall	17
person not found on wiki	24th April 1879	Ophelia	Ellen L Wallis	Director:Barry Sullivan	None
9 May 1932	11th April 1961	Ophelia	Geraldine McEwan	Director:Peter Wood	28
no birthday on article	24th April 1944	Ophelia	Anna Burden	Director:Robert Atkins	unknown age
7 January 1982	7th October 2010	Ophelia	Ruth Negga	Director:Nicholas Hytner	28
person not found on wiki	6th July 1936	Ophelia	Valerie Tudor	Director:B Iden Payne	None
13 May 1957	16th April 1985	Ophelia	Frances Barber	Director:Ron Daniels	27
26 February 1864	24th April 1888	Ophelia	Constance Benson	Director:F R Benson	24
no birthday on article	23rd August 1997	Ophelia	Derbhle Crotty	Director:Matthew Warchus	unknown age
no birthday on article	19th August 1965	Ophelia	Glenda Jackson	Director:Peter Hall	unknown age
4 January 1983	10th November 2001	Ophelia	Kerry Condon	Director:Steven Pimlott	18
3 July 1973	30th November 1996	Ophelia	Emma Cunniffe	Director:John Retallack	23
7 January 1982	7th October 2010	Ophelia	Ruth Negga	Director:Nicholas Hytner	28
26 July 1930	unknown opening	Ophelia	Barbara Jefford	Director:Michael Benthall	unknown age
person not found on wiki	4th August 1914	Ophelia	Ethel McDowall	Director:F R Benson	None
24 October 1967	30th June 1994	Ophelia	Jacqueline McKenzie	Director:Neil Armfield	26
no birthday on article	15th November 2008	Ophelia	Mariah Gale	Director:Gregory Doran	unknown age
person not found on wiki	5th November 1985	Ophelia	Deborah Poplett	Director:Cicely Berry	None
8 April 1930	3rd June 1958	Ophelia	Dorothy Tutin	Director:Glen Byam Shaw	28
person not found on wiki	18th September 1993	Ophelia	Hilary Lyon	Director:Stephen Unwin	None
person not found on wiki	unknown opening	Ophelia	Cherry Cottrell	Director:Tyrone Guthrie	unknown age
24 October 1882	11th August 1916	Ophelia	Sybil Thorndike	Director:Ben Greet	33
16 April 1963	23rd November 1989	Ophelia	Rebecca Saire	Director:Ron Daniels	26
24 September 1950	unknown opening	Ophelia	Harriet Walter	Director:Richard Eyre	unknown age
18 September 1894	28th June 1939	Ophelia	Fay Compton	Director:John Gielgud	44
15 June 1945	4th April 1974	Ophelia	Nicola Pagett	Director:Jonathan Miller	28
person not found on wiki	unknown opening	Ophelia	Ruth Kenley	Director:Deborah Warner	unknown age
10 May 1906	1st July 1929	Ophelia	Joyce Bland	Director:W Bridges-Adams	23
person not found on wiki	unknown opening	Ophelia	Joanne Wootton	Director:Simon Usher	unknown age
18 February 1933	unknown opening	Ophelia	Mary Ure	Director:Peter Brook	unknown age
person not found on wiki	27th April 1910	Ophelia	N De Silva	Director:Martin Harvey	None
26 February 1864	20th April 1891	Ophelia	Constance Benson	Director:F R Benson	27
person not found on wiki	16th October 2004	Ophelia	Meg Fraser	Director:Michael Boyd	None
person not found on wiki	18th September 1993	Ophelia	Hilary Lyon	Director:Stephen Unwin	None
person not found on wiki	14th November 1942	Ophelia	Joy Parker	Director:Basil C Langton	None
26 July 1945	4th June 1970	Ophelia	Helen Mirren	Director:Trevor Nunn	24
person not found on wiki	28th July 1911	Ophelia	Ethel McDowall	Director:F R Benson	None
26 February 1864	16th April 1902	Ophelia	Constance Benson	Director:F R Benson	38
person not found on wiki	28th May 1983	Ophelia	Sarah Swingler	Director:Christopher Fettes	None
21 September 1944	4th December 1975	Ophelia	Susan Fleetwood	Director:Peter Hall	31
28 May 1910	20th July 1933	Ophelia	Rachel Kempson	Director:W Bridges-Adams	23
person not found on wiki	28th May 1983	Ophelia	Sarah Swingler	Director:Christopher Fettes	None
person not found on wiki	4th August 1915	Ophelia	Florence Glossop-Harris	Director:F R Benson	None
person not found on wiki	18th September 1993	Ophelia	Hilary Lyon	Director:Stephen Unwin	None
no birthday on article	5th July 1998	Ophelia	Derbhle Crotty	Director:Matthew Warchus	unknown age
18 September 1967	unknown opening	Ophelia	Tara Fitzgerald	Director:Jonathan Kent	unknown age
person not found on wiki	unknown opening	Ophelia	Linda Gardner	Director:Frank Hauser	unknown age
23 January 1918	unknown opening	Ophelia	Hazel Terry	Director:John Gielgud	unknown age
person not found on wiki	4th August 1910	Ophelia	Ethel MacDowall	Director:F R Benson	None
5 May 1906	21st April 1927	Ophelia	Lydia Sherwood	Director:W Bridges-Adams	20
1954	22nd September 1982	Ophelia	Kathryn Pogson	Director:Jonathan Miller	28
person not found on wiki	7th April 1942	Ophelia	Sara Jackson	Director:B Iden Payne	None
26 February 1864	6th May 1905	Ophelia	Constance Benson	Director:F R Benson	41
22 December 1907	18th October 1944	Ophelia	Peggy Ashcroft	Director:George Rylands	36
person not found on wiki	unknown opening	Ophelia	Tina Jones	Director:Michael Bogdanov	unknown age
person not found on wiki	5th May 1913	Ophelia	Ethel McDowall	Director:F R Benson	None
7 January 1982	7th October 2010	Ophelia	Ruth Negga	Director:Nicholas Hytner	28
7 January 1982	7th October 2010	Ophelia	Ruth Negga	Director:Nicholas Hytner	28
8 October 1908	26th April 1886	Ophelia	Ethel Johnson	Director:F R Benson	-23
person not found on wiki	30th April 1914	Ophelia	Madge Fabian	Director:Patrick Kirwan	None
person not found on wiki	8th April 1975	Ophelia	Yvonne Nicholson	Director:Buzz Goodbody	None
9 December 1934	unknown opening	Ophelia	Judi Dench	Director:Michael Benthall	unknown age
4 January 1983	2nd May 2001	Ophelia	Kerry Condon	Director:Steven Pimlott	18
21 September 1944	unknown opening	Ophelia	Susan Fleetwood	Director:unknown	unknown age
21 September 1944	4th December 1975	Ophelia	Susan Fleetwood	Director:Peter Hall	31
24 October 1967	30th June 1994	Ophelia	Jacqueline McKenzie	Director:Neil Armfield	26
no birthday on article	unknown opening	Ophelia	Julia Ford	Director:Robert Sturua	unknown age
person not found on wiki	8th April 1937	Ophelia	Valerie Tudor	Director:B Iden Payne	None
person not found on wiki	5th November 1985	Ophelia	Deborah Poplett	Director:Cicely Berry	None
person not found on wiki	6th July 1977	Ophelia	Lynn Dearth	Director:John David	None
15 June 1945	unknown opening	Ophelia	Nicola Pagett	Director:Jonathan Miller	unknown age
no birthday on article	unknown opening	Ophelia	Allison McKenzie	Director: Mark Thomson	unknown age
4 January 1974	23rd November 1996	Ophelia	Flora Montgomery	Director:Julian Glover	22
person not found on wiki	unknown opening	Ophelia	Veronica Smart	Director:Yuri Lyubimov	unknown age
person not found on wiki	5th August 1913	Ophelia	Ethel McDowall	Director:F R Benson	None
person not found on wiki	18th September 1993	Ophelia	Hilary Lyon	Director:Stephen Unwin	None
21 September 1944	22nd November 1976	Ophelia	Susan Fleetwood	Director:Peter Hall	32
no birthday on article	23rd September 1997	Ophelia	Derbhle Crotty	Director:Matthew Warchus	unknown age
no birthday on article	2nd July 1980	Ophelia	Carol Royle	Director:John Barton	unknown age
19 June 1929	7th March 1959	Ophelia	Thelma Barlow	Director:Bernard Hepton	29
person not found on wiki	18th March 1993	Ophelia	Joanne Pearce	Director:Adrian Noble	None
no birthday on article	6th October 1913	Ophelia	Dorothy Green	Director:unknown	unknown age
13 January 1964	15th July 2000	Ophelia	Cathryn Bradshaw	Director:John Caird	36
no birthday on article	17th September 1981	Ophelia	Carol Royle	Director:John Barton	unknown age
26 February 1864	16th April 1898	Ophelia	Constance Benson	Director:F R Benson	34
person not found on wiki	18th September 1993	Ophelia	Hilary Lyon	Director:Stephen Unwin	None
24 October 1967	30th June 1994	Ophelia	Jacqueline McKenzie	Director:Neil Armfield	26
no birthday on article	10th March 1981	Ophelia	Carol Royle	Director:John Barton	unknown age
person not found on wiki	18th September 1993	Ophelia	Hilary Lyon	Director:Stephen Unwin	None
person not found on wiki	18th September 1993	Ophelia	Hilary Lyon	Director:Stephen Unwin	None
7 June 1909	14th November 1934	Ophelia	Jessica Tandy	Director:John Gielgud	25
29 December 1946	unknown opening	Ophelia	Marianne Faithfull	Director:Tony Richardson	unknown age
person not found on wiki	18th July 1924	Ophelia	Ethel Carrington	Director:W Bridges-Adams	None
person not found on wiki	18th September 1993	Ophelia	Hilary Lyon	Director:Stephen Unwin	None
5 May 1906	19th July 1927	Ophelia	Lydia Sherwood	Director:W Bridges-Adams	21
25 January 1891	13th May 1926	Ophelia	Gwen Ffrangcon-Davies	Director:unknown	35
26 February 1864	25th April 1896	Ophelia	Constance Benson	Director:F R Benson	32
person not found on wiki	25th April 1912	Ophelia	Ethel McDowall	Director:F R Benson	None
November 19, 1903	23rd September 2000	Ophelia	Nancy Carroll	Director:Samuel West	96
no birthday on article	22nd February 2014	Othello	David Carr	Director:Caroline Devlin	unknown age
April 9, 1898	7th April 1959	Othello	Paul Robeson	Director:Tony Richardson	61
no birthday on article	13th November 2010	Othello	Richard Davy	Director:Chris Scott	unknown age
4 September 1947	unknown opening	Othello	Jeffery Kissoon	Director:Paul Unwin	unknown age
no birthday on article	3rd May 1880	Othello	Barry Sullivan	Director:Barry Sullivan	unknown age
29 August 1958	21st April 2009	Othello	Lenny Henry	Director:Barry Rutter	50
31 December 1943	24th September 1985	Othello	Ben Kingsley	Director:Terry Hands	41
31 December 1943	7th January 1986	Othello	Ben Kingsley	Director:Terry Hands	42
10 October 1946	11th November 1989	Othello	Willard White	Director:Trevor Nunn	43
October 2, 1929	26th September 1970	Othello	Moses Gunn	Director:Michael Kahn	41
10 October 1946	24th August 1989	Othello	Willard White	Director:Trevor Nunn	42
25 March 1965	24th November 2007	Othello	Nick Monu	Director:Raz Shaw	42
no birthday on article	15th April 2004	Othello	Sello Maake Ka-Ncube	Director:Gregory Doran	unknown age
no birthday on article	30th May 2009	Othello	Victor Power	Director:Charlotte Conquest	unknown age
29 October 1948	29th April 2006	Othello	Thomas Thieme	Director:Luk Perceval	57
10 November 1911	29th May 1956	Othello	Harry Andrews	Director:Glen Byam Shaw	44
28 September 1939	unknown opening	Othello	Rudolph Walker	Director:David Thacker	unknown age
person not found on wiki	22nd February 2003	Othello	Ricky Fearon	Director:Christopher Fettes	None
person not found on wiki	7th July 1930	Othello	Wilfrid Walter	Director:W Bridges-Adams	None
